ID,connected,Usage
37528,False,Private
37529,False,Private
37530,False,Private
37531,False,Private
37532,False,Private
37533,False,Private
37534,False,Private
37535,False,Private
37536,False,Private
37537,False,Private
37538,False,Private
37539,False,Private
37540,False,Private
37541,False,Private
37542,False,Private
37543,False,Private
37544,False,Private
37545,False,Private
37546,False,Private
37547,False,Private
37548,False,Private
37549,False,Private
37550,False,Private
37551,False,Private
37552,False,Private
37553,False,Private
37554,False,Private
37555,False,Private
37556,False,Private
37557,False,Private
37558,False,Private
37559,False,Private
37560,False,Private
37561,False,Private
37562,False,Private
37563,False,Private
37564,False,Private
37565,False,Private
37566,False,Private
37567,False,Private
37568,False,Private
37569,False,Private
37570,False,Private
37571,False,Private
37572,False,Private
37573,False,Private
37574,False,Private
37575,False,Private
37576,False,Private
37577,False,Private
37578,False,Private
37579,False,Private
37580,False,Private
37581,False,Private
37582,False,Private
37583,False,Private
37584,False,Private
37585,False,Private
37586,False,Private
37587,False,Private
37588,False,Private
37589,False,Private
37590,False,Private
37591,False,Private
37592,False,Private
37593,False,Private
37594,False,Private
37595,False,Private
37596,False,Private
37597,False,Private
37598,False,Private
37599,False,Private
37600,False,Private
37601,False,Private
37602,False,Private
37603,False,Private
37604,False,Private
37605,False,Private
37606,False,Private
37607,False,Private
37608,False,Private
37609,False,Private
37610,False,Private
37611,False,Private
37612,False,Private
37613,False,Private
37614,False,Private
37615,False,Private
37616,False,Private
37617,False,Private
37618,False,Private
37619,False,Private
37620,False,Private
37621,False,Private
37622,False,Private
37623,False,Private
37624,False,Private
37625,False,Private
37626,False,Private
37627,False,Private
37628,False,Private
37629,False,Private
37630,False,Private
37631,False,Private
37632,False,Private
37633,False,Private
37634,False,Private
37635,False,Private
37636,False,Private
37637,False,Private
37638,False,Private
37639,False,Private
37640,False,Private
37641,False,Private
37642,False,Private
37643,False,Private
37644,False,Private
37645,False,Private
37646,False,Private
37647,False,Private
37648,False,Private
37649,False,Private
37650,False,Private
37651,False,Private
37652,False,Private
37653,False,Private
37654,False,Private
37655,False,Private
37656,False,Private
37657,False,Private
37658,False,Private
37659,False,Private
37660,False,Private
37661,False,Private
37662,False,Private
37663,False,Private
37664,False,Private
37665,False,Private
37666,False,Private
37667,False,Private
37668,False,Private
37669,False,Private
37670,False,Private
37671,False,Private
37672,False,Private
37673,False,Private
37674,False,Private
37675,False,Private
37676,False,Private
37677,False,Private
37678,False,Private
37679,False,Private
37680,False,Private
37681,False,Private
37682,False,Private
37683,False,Private
37684,False,Private
37685,False,Private
37686,False,Private
37687,False,Private
37688,False,Private
37689,False,Private
37690,False,Private
37691,False,Private
37692,False,Private
37693,False,Private
37694,False,Private
37695,False,Private
37696,False,Private
37697,False,Private
37698,False,Private
37699,False,Private
37700,False,Private
37701,False,Private
37702,False,Private
37703,False,Private
37704,False,Private
37705,False,Private
37706,False,Private
37707,False,Private
37708,False,Private
37709,False,Private
37710,False,Private
37711,False,Private
37712,False,Private
37713,False,Private
37714,False,Private
37715,False,Private
37716,False,Private
37717,False,Private
37718,False,Private
37719,False,Private
37720,False,Private
37721,False,Private
37722,False,Private
37723,False,Private
37724,False,Private
37725,False,Private
37726,False,Private
37727,False,Private
37728,False,Private
37729,False,Private
37730,False,Private
37731,False,Private
37732,False,Private
37733,False,Private
37734,False,Private
37735,False,Private
37736,False,Private
37737,False,Private
37738,False,Private
37739,False,Private
37740,False,Private
37741,False,Private
37742,False,Private
37743,False,Private
37744,False,Private
37745,False,Private
37746,False,Private
37747,False,Private
37748,False,Private
37749,False,Private
37750,False,Private
37751,False,Private
37752,False,Private
37753,False,Private
37754,False,Private
37755,False,Private
37756,False,Private
37757,False,Private
37758,False,Private
37759,False,Private
37760,False,Private
37761,False,Private
37762,False,Private
37763,False,Private
37764,False,Private
37765,False,Private
37766,False,Private
37767,False,Private
37768,False,Private
37769,False,Private
37770,False,Private
37771,False,Private
37772,False,Private
37773,False,Private
37774,False,Private
37775,False,Private
37776,False,Private
37777,False,Private
37778,False,Private
37779,False,Private
37780,False,Private
37781,False,Private
37782,False,Private
37783,True,Private
37784,False,Private
37785,False,Private
37786,False,Private
37787,False,Private
37788,False,Private
37789,False,Private
37790,False,Private
37791,False,Private
37792,False,Private
37793,False,Private
37794,False,Private
37795,False,Private
37796,False,Private
37797,False,Private
37798,False,Private
37799,False,Private
37800,False,Private
37801,False,Private
37802,False,Private
37803,False,Private
37804,False,Private
37805,False,Private
37806,False,Private
37807,False,Private
37808,False,Private
37809,False,Private
37810,False,Private
37811,False,Private
37812,False,Private
37813,False,Private
37814,False,Private
37815,False,Private
37816,False,Private
37817,False,Private
37818,False,Private
37819,False,Private
37820,False,Private
37821,False,Private
37822,False,Private
37823,False,Private
37824,False,Private
37825,False,Private
37826,False,Private
37827,False,Private
37828,False,Private
37829,False,Private
37830,False,Private
37831,False,Private
37832,False,Private
37833,False,Private
37834,False,Private
37835,False,Private
37836,False,Private
37837,False,Private
37838,False,Private
37839,False,Private
37840,False,Private
37841,False,Private
37842,False,Private
37843,False,Private
37844,False,Private
37845,False,Private
37846,False,Private
37847,False,Private
37848,False,Private
37849,False,Private
37850,False,Private
37851,False,Private
37852,False,Private
37853,False,Private
37854,False,Private
37855,False,Private
37856,False,Private
37857,False,Private
37858,False,Private
37859,False,Private
37860,False,Private
37861,False,Private
37862,False,Private
37863,False,Private
37864,False,Private
37865,False,Private
37866,False,Private
37867,False,Private
37868,False,Private
37869,False,Private
37870,False,Private
37871,False,Private
37872,False,Private
37873,False,Private
37874,False,Private
37875,False,Private
37876,False,Private
37877,False,Private
37878,False,Private
37879,False,Private
37880,False,Private
37881,False,Private
37882,False,Private
37883,False,Private
37884,False,Private
37885,False,Private
37886,False,Private
37887,False,Private
37888,False,Private
37889,False,Private
37890,False,Private
37891,False,Private
37892,False,Private
37893,False,Private
37894,False,Private
37895,False,Private
37896,False,Private
37897,False,Private
37898,False,Private
37899,False,Private
37900,False,Private
37901,False,Private
37902,False,Private
37903,False,Private
37904,False,Private
37905,False,Private
37906,False,Private
37907,False,Private
37908,False,Private
37909,False,Private
37910,False,Private
37911,False,Private
37912,False,Private
37913,False,Private
37914,False,Private
37915,False,Private
37916,False,Private
37917,False,Private
37918,False,Private
37919,False,Private
37920,False,Private
37921,False,Private
37922,False,Private
37923,False,Private
37924,False,Private
37925,False,Private
37926,False,Private
37927,False,Private
37928,False,Private
37929,False,Private
37930,False,Private
37931,False,Private
37932,False,Private
37933,False,Private
37934,False,Private
37935,False,Private
37936,False,Private
37937,False,Private
37938,False,Private
37939,False,Private
37940,False,Private
37941,False,Private
37942,False,Private
37943,False,Private
37944,False,Private
37945,False,Private
37946,False,Private
37947,False,Private
37948,False,Private
37949,False,Private
37950,False,Private
37951,False,Private
37952,False,Private
37953,False,Private
37954,False,Private
37955,False,Private
37956,False,Private
37957,False,Private
37958,False,Private
37959,False,Private
37960,False,Private
37961,False,Private
37962,False,Private
37963,False,Private
37964,False,Private
37965,True,Private
37966,False,Private
37967,False,Private
37968,False,Private
37969,False,Private
37970,False,Private
37971,False,Private
37972,False,Private
37973,False,Private
37974,False,Private
37975,False,Private
37976,False,Private
37977,False,Private
37978,False,Private
37979,False,Private
37980,False,Private
37981,False,Private
37982,False,Private
37983,False,Private
37984,False,Private
37985,False,Private
37986,False,Private
37987,False,Private
37988,False,Private
37989,False,Private
37990,False,Private
37991,False,Private
37992,False,Private
37993,False,Private
37994,False,Private
37995,False,Private
37996,False,Private
37997,False,Private
37998,False,Private
37999,False,Private
38000,False,Private
38001,False,Private
38002,False,Private
38003,False,Private
38004,False,Private
38005,False,Private
38006,False,Private
38007,False,Private
38008,False,Private
38009,False,Private
38010,False,Private
38011,False,Private
38012,False,Private
38013,False,Private
38014,False,Private
38015,False,Private
38016,False,Private
38017,False,Private
38018,False,Private
38019,False,Private
38020,False,Private
38021,False,Private
38022,False,Private
38023,False,Private
38024,False,Private
38025,False,Private
38026,False,Private
38027,False,Private
38028,False,Private
38029,False,Private
38030,False,Private
